Booking ID,Booking Date,Trip Start Date,Planned ETA,Actual ETA,Trip End Date,Origin Location,Origin Lat,Origin Lon,Stopover Location,Stopover Lat,Stopover Lon,Destination Location,Destination Lat,Destination Lon,Distance (KM),Shipment Type,Material Category,Material Shipped,Material Weight (KG),Vehicle Type,Vehicle Registration,GPS Notes,Enroute Issues,Supplier Name,Customer Name,Supplier Specialization,Driver Name,Driver Mobile No,Trip Status,Load Type,Delivery Window Start,Delivery Window End,Driver Hours Logged,Notes,Trip Type,Road Distance (KM),Route,Trip Duration (Hours),Arrival Status,Delay Hours,Route Category,Avg Speed (KM/H),Consecutive_Driving_Days,Fatigue Risk,KM_Since_Last_Service,Needs_Service_Soon,Month,Year
d7a23e0b-b210-4960-b55c-3dc99ca6da60,2024-05-21,2024-05-21 03:00:00.000000,2024-05-22 12:26:36.717118,2024-05-22 23:30:11.726036,2024-05-23 01:19:20.789319,"Austin, TX",30.2672,-97.7431,,,,Guadalajara,20.659698,-103.349609,1430.08,Special Handling,Metals,Steel Beams,9527.0,Box Truck,AWT-0967,Consistent,Driver Issue,SteelWorx Ltd,Thomas-Burton,Metals,Alexis Baker,(368)911-7758,Completed,Less-than-Truckload,2024-05-22 08:00:00,2024-05-22 18:00:00,46.32,,Regular,1373.36,9V6KPV -> 9EWT80,44.503257232222225,Delay,11.059724699444445,Short (<1500km),32.13,9,High,1430.08,False,May,2024
896e7ac9-a00a-455e-bbf3-9769656fe193,2024-07-05,2024-07-06 15:00:00.000000,2024-07-08 13:35:16.108195,2024-07-08 09:59:54.952916,2024-07-08 13:45:09.227254,Tijuana,32.514947,-117.038247,,,,"Seattle, WA",47.6062,-122.3321,2070.78,Express,Hazardous,Pesticide,6773.0,Box Truck,KND-3271,Delayed ping,,SafeChem,Brown PLC,Hazardous,Alexis Baker,(368)911-7758,Completed,Less-than-Truckload,2024-07-08 08:00:00,2024-07-08 18:00:00,46.75,,Regular,2048.74,9MUBBX -> C23NB6,42.998598032222226,On Time,-3.5892097997222225,Medium (1500-3500km),48.16,5,Medium,2070.78,False,July,2024
f8313d5d-4f56-4043-9458-7379daf5e83f,2024-07-05,2024-07-09 01:06:20.163564,2024-07-11 13:01:35.038720,2024-07-11 16:26:12.813843,2024-07-11 18:27:53.826787,"Seattle, WA",47.6062,-122.3321,,,,"Philadelphia, PA",39.9526,-75.1652,4616.08,Regular,Agriculture,Corn,4771.0,Box Truck,KND-3271,Consistent,,AgroSource Inc,Mccormick Ltd,Agriculture,Alexis Baker,(368)911-7758,Completed,Full Truckload,2024-07-11 08:00:00,2024-07-11 18:00:00,65.36,,Continuation,4518.23,C23NB6 -> DR4E39,63.33129174416666,Delay,3.410493089722222,Long (>3500km),72.89,5,High,6686.860000000001,False,July,2024
1522e4aa-ada2-4667-b292-4d05267990ba,2024-08-10,2024-08-11 22:00:00.000000,2024-08-14 10:32:10.522492,2024-08-14 12:42:23.569843,2024-08-14 13:47:38.231062,"Calgary, AB",51.044733,-114.071883,,,,"Chicago, IL",41.8781,-87.6298,2698.18,Express,Construction,Bricks,7974.0,Container Truck,JTB-2427,Consistent,,BuildBase,"Jackson, Madden and Fernandez",Construction,Alexis Baker,(368)911-7758,Completed,Less-than-Truckload,2024-08-14 08:00:00,2024-08-14 18:00:00,63.79,,Regular,2574.73,C3NFKH -> DP3WJZ,62.70654717861111,Delay,2.1702909308333336,Medium (1500-3500km),43.03,4,Medium,2698.18,False,August,2024
0a4d7d39-ea88-4ce8-84ab-f46e1bfe3491,2024-08-10,2024-08-14 19:59:42.989053,2024-08-16 11:19:09.166486,2024-08-16 10:25:45.961781,2024-08-16 12:30:48.435338,"Chicago, IL",41.8781,-87.6298,,,,Mexico City,19.432608,-99.133209,3360.26,Priority,Perishables,Fresh Produce,4423.0,Container Truck,JTB-2427,Consistent,,CoolFreight,Jimenez-Singh,Perishables,Alexis Baker,(368)911-7758,Completed,Full Truckload,2024-08-16 08:00:00,2024-08-16 18:00:00,40.52,,Continuation,3338.9,DP3WJZ -> 9G3W81,38.43415909111111,On Time,-0.8897790847222222,Medium (1500-3500km),87.43,4,High,6058.4400000000005,False,August,2024
a91b6b22-05b0-491f-9a90-eb9bcf92a007,2024-09-01,2024-09-01 12:00:00.000000,2024-09-07 03:07:22.128179,2024-09-06 20:25:34.252346,2024-09-06 22:32:10.182790,Tijuana,32.514947,-117.038247,,,,"Montreal, QC",45.501689,-73.567256,4845.04,Regular,Fuel,Diesel,7815.0,Container Truck,QON-2148,Consistent,,FuelLogix,"Williams, Holland and Alexander",Fuel,Alexis Baker,(368)911-7758,Completed,Full Truckload,2024-09-07 08:00:00,2024-09-07 18:00:00,130.54,,Regular,4712.24,9MUBBX -> F25DVG,128.4261812072222,On Time,-6.696632175833333,Long (>3500km),37.73,14,High,9413.54,False,September,2024
57092c66-bbe0-47e4-a363-9b68040d3346,2024-10-23,2024-10-23 10:00:00.000000,2024-10-27 22:19:40.599356,2024-10-28 04:05:00.834888,2024-10-28 06:41:21.342897,Guadalajara,20.659698,-103.349609,,,,"Philadelphia, PA",39.9526,-75.1652,4109.15,Priority,Perishables,Frozen Meat,4375.0,Container Truck,SJT-2236,Consistent,,ArcticShip,Luna-Young,Perishables,Alexis Baker,(368)911-7758,Completed,Less-than-Truckload,2024-10-27 08:00:00,2024-10-27 18:00:00,116.69,,Regular,4047.88,9EWT80 -> DR4E39,114.08356524666667,Delay,5.755620981111111,Long (>3500km),36.02,11,High,23236.53,False,October,2024
65245874-02ad-499c-b7ac-eed9ae1f9e8b,2024-10-26,2024-10-27 15:00:00.000000,2024-10-31 15:13:34.416065,2024-11-01 00:39:22.249735,2024-11-01 05:21:52.401972,"San Diego, CA",32.7157,-117.1611,,,,"Columbus, OH",39.9612,-82.9988,3787.8,Priority,Medical,Gloves,8686.0,Reefer Truck,IQH-0841,Delayed ping,,MediCargo,Cantu-Galvan,Medical,Alexis Baker,(368)911-7758,Completed,Less-than-Truckload,2024-10-31 08:00:00,2024-10-31 18:00:00,110.36,,Regular,3640.99,9MUDJG -> DPHGR6,105.65618048194445,Delay,9.429953797222222,Long (>3500km),35.85,11,High,7687.77,False,October,2024
e4debc5a-ab07-489d-825f-4414f3ca0871,2024-10-23,2024-10-28 05:37:14.672467,2024-10-28 12:54:10.260144,2024-10-28 13:16:04.103989,2024-10-28 16:12:31.403957,Mexico City,19.432608,-99.133209,,,,Guadalajara,20.659698,-103.349609,537.56,Special Handling,Metals,Steel Beams,3512.0,Tanker,EKO-1167,Consistent,,SteelWorx Ltd,Warner Ltd,Metals,Alexis Baker,(368)911-7758,Completed,Full Truckload,2024-10-28 08:00:00,2024-10-28 18:00:00,10.59,,Continuation,536.11,9G3W81 -> 9EWT80,7.647064311666666,On Time,0.36495662361111114,Short (<1500km),70.3,11,High,4175.41,False,October,2024
d7812ffb-56bd-4781-969c-071b53a374d9,2024-11-09,2024-11-10 11:00:00.000000,2024-11-15 14:23:44.333972,2024-11-15 13:53:53.590165,2024-11-15 17:08:54.499562,"New York, NY",40.7128,-74.006,"Dallas, TX",32.7767,-96.797,"Toronto, ON",43.65107,-79.347015,4838.0,Priority,Perishables,Frozen Fish,3300.0,Container Truck,ARU-7848,Consistent,,CoolFreight,Gibson and Sons,Perishables,Alexis Baker,(368)911-7758,Completed,Less-than-Truckload,2024-11-15 08:00:00,2024-11-15 18:00:00,126.15,,Regular,4747.22,DR5REG -> DPZ866,122.89821949027778,On Time,-0.4974288352777778,Long (>3500km),39.37,6,Medium,4838.0,False,November,2024
1978bc30-90d1-4c7f-ac12-0818035d3418,2019-01-14,2019-01-14 12:00:00.000000,2019-01-16 11:36:22.255945,2019-01-16 15:39:50.282514,2019-01-16 17:36:30.730384,Guadalajara,20.659698,-103.349609,,,,"Fort Worth, TX",32.7555,-97.3308,1717.38,Regular,Mixed,Mislabeled Goods,2860.0,Flatbed,JCK-7986,Consistent,,TransEdge,Parks LLC,Mixed,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2019-01-16 08:00:00,2019-01-16 18:00:00,53.61,Wrong package shipped,Regular,1676.05,9EWT80 -> 9VFF34,51.663967365,Delay,4.057785158055555,Medium (1500-3500km),33.24,8,High,10448.6,False,January,2019
ac7349a0-8ece-42c0-916d-d5892e1e90ff,2019-03-23,2019-03-25 00:00:00.000000,2019-03-26 15:52:13.925596,2019-03-26 19:30:47.034971,2019-03-27 01:03:59.316352,"Washington, DC",38.9072,-77.0369,"Toronto, ON",43.65107,-79.347015,"Chicago, IL",41.8781,-87.6298,1633.31,Priority,Hazardous,Bleach,9605.0,Flatbed,BLU-6572,Consistent,Driver Issue,SafeChem,Moore-Chandler,Hazardous,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2019-03-26 08:00:00,2019-03-26 18:00:00,49.07,,Regular,1609.94,DQCJQF -> DP3WJZ,43.51306526972222,Delay,3.6425303819444443,Medium (1500-3500km),37.54,3,Low,12449.86,False,March,2019
48a10b84-3b78-4458-b77f-256099742a16,2019-04-03,2019-04-03 20:00:00.000000,2019-04-05 12:34:42.218114,2019-04-05 17:48:19.709732,2019-04-05 22:23:53.360114,"Phoenix, AZ",33.4484,-112.074,,,,"Austin, TX",30.2672,-97.7431,1664.14,Special Handling,Medical,Masks,9039.0,Box Truck,OKI-3419,Consistent,Driver Issue,MediCargo,Moss LLC,Medical,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2019-04-05 08:00:00,2019-04-05 18:00:00,50.4,,Regular,1619.59,9TBQ39 -> 9V6KPV,45.80547492555555,Delay,5.227081005,Medium (1500-3500km),36.33,10,High,19530.55,False,April,2019
c3c41c66-4870-446d-93b6-aa158e302653,2020-04-14,2020-04-14 02:00:00.000000,2020-04-14 17:34:30.098673,2020-04-14 18:25:26.130838,2020-04-14 20:58:53.893704,Monterrey,25.686614,-100.316116,,,,"Austin, TX",30.2672,-97.7431,616.39,Special Handling,Agriculture,Wheat,6077.0,Flatbed,VWY-5375,Consistent,,AgroSource Inc,Hahn-Ramsey,Agriculture,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2020-04-14 08:00:00,2020-04-14 18:00:00,18.98,,Regular,599.36,9U8DJK -> 9V6KPV,16.423925232777776,On Time,0.8488978236111111,Short (<1500km),37.53,2,Low,616.39,False,April,2020
d15f9ceb-4cd4-4018-af24-c8a04e1ba9d5,2020-06-28,2020-06-29 18:48:24.960242,2020-07-01 21:08:20.447564,2020-07-01 19:49:36.726618,2020-07-01 22:05:11.160710,"Boston, MA",42.3601,-71.0589,,,,"Phoenix, AZ",33.4484,-112.074,4428.55,Priority,Agriculture,Soybeans,7297.0,Box Truck,MNV-5182,Consistent,Driver Issue,AgroSource Inc,Atkinson LLC,Agriculture,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2020-07-01 08:00:00,2020-07-01 18:00:00,51.28,,Continuation,4237.92,DRT2ZP -> 9TBQ39,49.01993510444445,On Time,-1.3121447072222223,Long (>3500km),90.34,3,Medium,4791.7300000000005,False,June,2020
52f86ad9-80c7-4746-85b3-c48ffca4fbc2,2020-11-06,2020-11-06 22:00:00.000000,2020-11-13 05:45:08.434759,2020-11-12 17:14:00.194872,2020-11-12 19:33:49.790130,"Houston, TX",29.7604,-95.3698,"Chicago, IL",41.8781,-87.6298,Guadalajara,20.659698,-103.349609,5071.33,Priority,Perishables,Fresh Produce,7521.0,Container Truck,FBY-7346,Signal lost,,CoolFreight,"Rios, Walker and Wright",Perishables,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2020-11-13 08:00:00,2020-11-13 18:00:00,141.56,,Regular,4949.61,9VK1MC -> 9EWT80,139.23338746444446,On Time,-12.518955524166667,Long (>3500km),36.42,7,High,8531.35,False,November,2020
592cd3f6-ef16-4488-968b-d25cec8621d4,2022-03-14,2022-03-15 12:00:00.000000,2022-03-17 09:30:37.677356,2022-03-17 09:19:15.811642,2022-03-17 14:32:52.724616,"Houston, TX",29.7604,-95.3698,,,,"Charlotte, NC",35.2271,-80.8431,1705.91,Regular,Hazardous,Industrial Solvent,3984.0,Tanker,XOI-9696,Consistent,,HydroTrans,"Arnold, Cooper and Monroe",Hazardous,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2022-03-17 08:00:00,2022-03-17 18:00:00,50.55,,Regular,1667.05,9VK1MC -> DNQ82K,45.32105878944444,On Time,-0.1894071427777778,Medium (1500-3500km),37.64,4,Medium,4823.47,False,March,2022
1fc142be-c653-4c1f-a5b5-607702b63ac2,2022-04-04,2022-04-04 01:00:00.000000,2022-04-04 18:30:14.668619,2022-04-04 17:03:19.083045,2022-04-04 19:12:23.393954,"Montreal, QC",45.501689,-73.567256,,,,"Philadelphia, PA",39.9526,-75.1652,745.9,Regular,Fuel,Diesel,8399.0,Container Truck,LTA-3435,Delayed ping,,FuelLogix,"Davis, Rodriguez and Andrews",Fuel,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2022-04-04 08:00:00,2022-04-04 18:00:00,18.21,,Regular,727.59,F25DVG -> DR4E39,16.055300845833333,On Time,-1.4487737705555555,Short (<1500km),46.46,1,Low,745.9,False,April,2022
0b021b41-b9fe-4932-905a-873812535753,2022-07-27,2022-07-30 04:59:03.515399,2022-07-31 11:14:54.069500,2022-07-31 11:35:23.892181,2022-07-31 13:34:17.341693,"Calgary, AB",51.044733,-114.071883,,,,"Chicago, IL",41.8781,-87.6298,2601.3,Regular,Construction,Bricks,5281.0,Container Truck,FQD-5348,Consistent,,BuildBase,Mclaughlin and Sons,Construction,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2022-07-31 08:00:00,2022-07-31 18:00:00,32.59,,Continuation,2574.73,C3NFKH -> DP3WJZ,30.605660217222223,On Time,0.3416174113888889,Medium (1500-3500km),84.99,4,High,4897.29,False,July,2022
6c32eb78-4246-4e69-af89-55fecaf0d1f5,2022-08-01,2022-08-02 21:00:00.000000,2022-08-06 00:54:58.375697,2022-08-06 03:02:57.535948,2022-08-06 06:08:19.513729,"Seattle, WA",47.6062,-122.3321,,,,"Austin, TX",30.2672,-97.7431,3517.95,Regular,Perishables,Cheese,8925.0,Tanker,UIF-4345,Consistent,,ArcticShip,Miller Ltd,Perishables,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2022-08-06 08:00:00,2022-08-06 18:00:00,81.14,,Regular,3397.11,C23NB6 -> 9V6KPV,78.0493155411111,Delay,2.1331000697222224,Long (>3500km),45.07,5,Medium,3517.95,False,August,2022
f719419f-f87c-4b3a-94a3-1cda97e732f4,2022-08-16,2022-08-16 20:00:00.000000,2022-08-18 21:32:26.135207,2022-08-19 01:26:01.218473,2022-08-19 05:29:35.617439,"Houston, TX",29.7604,-95.3698,,,,"Indianapolis, IN",39.7684,-86.1581,1617.29,Priority,Medical,Masks,2634.0,Container Truck,ABL-2322,Consistent,,MediCargo,Sellers-Zuniga,Medical,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2022-08-18 08:00:00,2022-08-18 18:00:00,57.49,,Regular,1617.25,9VK1MC -> DP4DPR,53.43367179805555,Delay,3.893078685,Medium (1500-3500km),30.27,3,Low,1617.29,False,August,2022
3c33eed2-2af6-4912-afae-da4d20f6d37b,2022-10-27,2022-10-28 22:00:00.000000,2022-10-29 23:34:38.659124,2022-10-30 00:38:14.084240,2022-10-30 02:45:40.320870,"Washington, DC",38.9072,-77.0369,,,,"Montreal, QC",45.501689,-73.567256,972.07,Express,Fuel,Gasoline,1688.0,Flatbed,IQV-4238,Consistent,,FuelLogix,Turner Inc,Fuel,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2022-10-29 08:00:00,2022-10-29 18:00:00,28.76,,Regular,938.3,DQCJQF -> F25DVG,26.63724562222222,Delay,1.05984031,Short (<1500km),36.49,6,Medium,972.07,False,October,2022
ab94e926-9fbc-4ace-a21c-7338fa574f14,2023-01-20,2023-01-26 20:08:25.595874,2023-01-29 02:18:46.543933,2023-01-29 06:04:27.812231,2023-01-29 08:54:23.257268,"Seattle, WA",47.6062,-122.3321,,,,Leon,21.122997,-101.686852,4210.39,Special Handling,Medical,Gloves,9797.0,Reefer Truck,XSK-2513,Consistent,,MediCargo,"Yang, Wilson and Zimmerman",Medical,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2023-01-29 08:00:00,2023-01-29 18:00:00,60.77,,Continuation,4163.09,C23NB6 -> 9EZ8NJ,57.933948988055555,Delay,3.7614634161111113,Long (>3500km),72.68,7,High,17852.86,False,January,2023
0eb67cd1-6385-4d75-8832-604193cc0f86,2023-05-16,2023-05-16 14:00:00.000000,2023-05-18 19:42:01.699242,2023-05-19 00:24:03.784469,2023-05-19 02:27:58.093884,"Dallas, TX",32.7767,-96.797,,,,"Washington, DC",38.9072,-77.0369,2230.55,Express,Construction,Cement,4586.0,Flatbed,QBF-0699,Consistent,,BuildBase,"Fisher, Perez and Pham",Construction,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2023-05-18 08:00:00,2023-05-18 18:00:00,60.47,,Regular,2138.72,9VG4MQ -> DQCJQF,58.40105124138889,Delay,4.700579229722222,Medium (1500-3500km),38.19,4,Medium,2230.55,False,May,2023
1839a704-0c04-4c71-a87a-e545408dd907,2023-08-05,2023-08-06 13:00:00.000000,2023-08-10 16:31:44.370379,2023-08-10 08:04:06.003321,2023-08-10 10:49:32.217946,"Los Angeles, CA",34.0522,-118.2437,,,,"Charlotte, NC",35.2271,-80.8431,4051.25,Express,Agriculture,Fertilizer,3594.0,Tanker,UIF-4345,Consistent,,GreenEarth Supply,Harris-Martinez,Agriculture,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2023-08-10 08:00:00,2023-08-10 18:00:00,93.83,,Regular,3893.39,9Q5CTR -> DNQ82K,91.06833425583334,On Time,-8.46065751611111,Long (>3500km),44.49,7,High,15717.69,False,August,2023
dd7832c9-4f56-4ddb-9f61-f1ac2eda2a7c,2023-08-05,2023-08-10 22:32:58.431985,2023-08-12 23:43:01.924628,2023-08-12 21:28:15.220383,2023-08-12 23:40:23.344211,"Charlotte, NC",35.2271,-80.8431,,,,"Calgary, AB",51.044733,-114.071883,3788.71,Express,Perishables,Mislabeled Goods,3650.0,Tanker,UIF-4345,Consistent,,CoolFreight,"Carroll, Ramirez and Rodriguez",Perishables,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2023-08-12 08:00:00,2023-08-12 18:00:00,49.12,Wrong package shipped,Continuation,3774.93,DNQ82K -> C3NFKH,46.92133011055556,On Time,-2.2463067347222223,Long (>3500km),80.75,7,High,19506.4,False,August,2023
4ef1682c-e96f-4213-a8aa-0f5d03498652,2023-08-20,2023-08-20 16:00:00.000000,2023-08-25 13:19:45.285582,2023-08-25 03:30:22.906466,2023-08-25 05:35:40.425940,"Phoenix, AZ",33.4484,-112.074,Guadalajara,20.659698,-103.349609,Tijuana,32.514947,-117.038247,4189.35,Express,Perishables,Cheese,1105.0,Tanker,QEJ-1822,Consistent,,ArcticShip,Cooper Inc,Perishables,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2023-08-25 08:00:00,2023-08-25 18:00:00,109.59,,Regular,4143.65,9TBQ39 -> 9MUBBX,107.50636290722223,On Time,-9.822883087777777,Long (>3500km),38.97,16,High,4189.35,False,August,2023
876cc6bf-b1c2-4759-a71d-686d1da8d01f,2023-08-25,2023-08-25 07:00:00.000000,2023-08-28 00:40:40.779435,2023-08-28 03:05:07.175365,2023-08-28 04:25:43.707255,Leon,21.122997,-101.686852,,,,"Denver, CO",39.7392,-104.9903,2575.26,Priority,Fuel,Diesel,9110.0,Flatbed,MVT-4529,Consistent,,FuelLogix,Miller Inc,Fuel,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2023-08-28 08:00:00,2023-08-28 18:00:00,69.43,,Regular,2534.48,9EZ8NJ -> 9XJ64F,68.08532649027778,Delay,2.407332202777778,Medium (1500-3500km),37.82,16,High,6505.06,False,August,2023
9837438c-61d8-4897-a532-609f25634439,2023-08-30,2023-08-31 08:00:00.000000,2023-09-03 23:47:20.915865,2023-09-04 01:51:20.647919,2023-09-04 02:55:38.271769,"Indianapolis, IN",39.7684,-86.1581,,,,Leon,21.122997,-101.686852,3121.51,Special Handling,Fuel,Gasoline,1057.0,Flatbed,TBA-9340,Consistent,,FuelLogix,Andrews-Jackson,Fuel,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2023-09-03 08:00:00,2023-09-03 18:00:00,90.93,,Regular,3023.01,DP4DPR -> 9EZ8NJ,89.85573553305557,Delay,2.0665922372222223,Medium (1500-3500km),34.74,16,High,3121.51,False,August,2023
16b8cf2b-6a92-40dd-9139-8a89d159fd37,2023-09-24,2023-09-25 20:00:00.000000,2023-09-29 06:54:14.529166,2023-09-29 12:34:07.501178,2023-09-29 15:46:37.857709,Guadalajara,20.659698,-103.349609,,,,"Indianapolis, IN",39.7684,-86.1581,3249.0,Special Handling,Medical,Masks,2453.0,Tanker,ADN-4751,Consistent,,MediCargo,Ali PLC,Medical,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2023-09-29 08:00:00,2023-09-29 18:00:00,91.78,,Regular,3116.79,9EWT80 -> DP4DPR,88.56875032722222,Delay,5.6647144477777776,Medium (1500-3500km),36.68,10,High,3249.0,False,September,2023
46762a1d-c6f6-4d94-9f95-8f18d8fbeccd,2024-07-01,2024-07-02 22:00:00.000000,2024-07-05 10:50:16.320948,2024-07-05 10:42:12.094658,2024-07-05 14:19:30.091072,"Denver, CO",39.7392,-104.9903,,,,Leon,21.122997,-101.686852,2583.44,Express,Perishables,Frozen Fish,960.0,Container Truck,RPP-6670,Consistent,,CoolFreight,"Robinson, Huang and Osborne",Perishables,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2024-07-05 08:00:00,2024-07-05 18:00:00,64.33,,Regular,2534.48,9XJ64F -> 9EZ8NJ,60.70335962722222,On Time,-0.13450730277777778,Medium (1500-3500km),42.56,5,Medium,3506.94,False,July,2024
7146fa76-bdf6-4b5a-a131-2bc161ce7d30,2024-07-01,2024-07-05 11:26:48.355531,2024-07-06 16:38:42.355783,2024-07-06 16:11:30.271720,2024-07-06 19:01:43.804349,"Fort Worth, TX",32.7555,-97.3308,,,,"San Jose, CA",37.3382,-121.8863,2797.91,Express,Metals,Iron Rods,3946.0,Reefer Truck,ZHY-3149,Consistent,,SteelWorx Ltd,Lopez-Curry,Metals,Alexis Herrera,754.596.5137x098,Completed,Less-than-Truckload,2024-07-06 08:00:00,2024-07-06 18:00:00,31.58,,Continuation,2679.14,9VFF34 -> 9Q9K6M,28.744976719166665,On Time,-0.4533566841666667,Medium (1500-3500km),97.34,5,High,5124.2,False,July,2024
8c83e570-acd0-413d-a12e-bfc1c0278d0f,2024-12-29,2024-12-29 16:00:00.000000,2025-01-03 17:59:51.679180,2025-01-04 19:20:28.024239,2025-01-04 22:12:04.036662,"Seattle, WA",47.6062,-122.3321,,,,"New York, NY",40.7128,-74.006,4699.37,Special Handling,Metals,Iron Rods,2696.0,Reefer Truck,WSD-5685,Consistent,Incident,SteelWorx Ltd,Santiago-Marshall,Metals,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2025-01-03 08:00:00,2025-01-03 18:00:00,150.2,,Regular,4569.37,C23NB6 -> DR5REG,147.3411178441667,Delay,25.343429183055555,Long (>3500km),31.89,7,High,8473.7,False,December,2024
8b2c840c-21ee-4e8d-851e-2e455e6967fd,2024-12-29,2025-01-05 06:30:38.882400,2025-01-05 11:03:47.359522,2025-01-05 11:29:05.177199,2025-01-05 12:38:55.255391,"New York, NY",40.7128,-74.006,,,,"Boston, MA",42.3601,-71.0589,346.2,Priority,Agriculture,Soybeans,5839.0,Reefer Truck,WSD-5685,Consistent,,AgroSource Inc,Jones-Kelley,Agriculture,Alexis Herrera,754.596.5137x098,Completed,Full Truckload,2025-01-05 08:00:00,2025-01-05 18:00:00,6.14,,Continuation,343.79,DR5REG -> DRT2ZP,4.9739707775,On Time,0.4216160213888889,Short (<1500km),69.6,7,High,8819.9,False,December,2024
a01164ae-236e-454d-95ff-4e0a65919d40,2019-01-09,2019-01-09 04:00:00.000000,2019-01-13 12:22:59.567336,2019-01-13 02:49:41.529529,2019-01-13 04:24:42.772723,"Phoenix, AZ",33.4484,-112.074,Leon,21.122997,-101.686852,"Fort Worth, TX",32.7555,-97.3308,3854.29,Special Handling,Agriculture,Compost,4778.0,Flatbed,HJO-8710,Consistent,,GreenEarth Supply,Snyder LLC,Agriculture,Alfred Galvan,001-352-220-4727x790,Completed,Full Truckload,2019-01-13 08:00:00,2019-01-13 18:00:00,96.41,,Regular,3722.8,9TBQ39 -> 9VFF34,94.82820264694445,On Time,-9.555010501944444,Long (>3500km),40.64,5,Medium,7466.89,False,January,2019
3ba0d3e0-eb5d-453c-970f-8acbe3404481,2019-01-24,2019-01-25 02:00:00.000000,2019-01-28 02:40:12.754358,2019-01-27 23:51:56.118396,2019-01-28 05:23:30.687262,Tijuana,32.514947,-117.038247,,,,"Vancouver, BC",49.282729,-123.120738,2391.01,Special Handling,Hazardous,Pesticide,5461.0,Flatbed,FPU-8083,Consistent,Driver Issue,SafeChem,Green LLC,Hazardous,Alfred Galvan,001-352-220-4727x790,Completed,Less-than-Truckload,2019-01-28 08:00:00,2019-01-28 18:00:00,75.39,,Regular,2277.69,9MUBBX -> C2B2Q7,69.86558844333334,On Time,-2.8046211005555555,Medium (1500-3500km),34.22,7,High,10322.380000000001,False,January,2019
23882b41-b556-431f-992f-61c5f9380d38,2019-02-01,2019-02-02 14:00:00.000000,2019-02-07 22:28:24.830633,2019-02-07 18:41:14.006355,2019-02-07 23:19:33.510783,"Philadelphia, PA",39.9526,-75.1652,,,,"Seattle, WA",47.6062,-122.3321,4684.18,Special Handling,Medical,Syringes,4305.0,Box Truck,INI-5627,Consistent,Driver Issue,MediCargo,"Harris, Edwards and Oconnell",Medical,Alfred Galvan,001-352-220-4727x790,Completed,Less-than-Truckload,2019-02-07 08:00:00,2019-02-07 18:00:00,129.33,,Regular,4518.23,DR4E39 -> C23NB6,124.6872239875,On Time,-3.7863400772222224,Long (>3500km),37.57,8,High,9405.1,False,February,2019
4f14f42d-b124-4de1-adf2-7a33a140d79b,2019-04-12,2019-04-12 04:00:00.000000,2019-04-12 12:47:25.051822,2019-04-12 13:22:31.976694,2019-04-12 16:00:10.557951,Leon,21.122997,-101.686852,,,,Mexico City,19.432608,-99.133209,376.97,Express,Metals,Steel Beams,2728.0,Tanker,ZPH-7849,Consistent,,SteelWorx Ltd,King-Garrison,Metals,Alfred Galvan,001-352-220-4727x790,Completed,Full Truckload,2019-04-12 08:00:00,2019-04-12 18:00:00,12.0,,Regular,368.87,9EZ8NJ -> 9G3W81,9.375549081666666,Delay,0.5852569088888889,Short (<1500km),40.21,1,Low,376.97,False,April,2019
